,Genre,ID,popularity,is_exp,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
475,pop,3OXjT67T0GiQk2IcVbsmgE,53,False,Kids Are Alright,0.51,0.58,1,-8.189,1,0.356,0.159,0.000131,0.075,0.292,191.523,4
476,pop,0TZHse6qLZYCcnN01cygX6,50,True,Good Ol Days (feat. Webbie),0.716,0.746,4,-5.082,0,0.441,0.553,0.0,0.498,0.692,127.558,4
477,pop,5q9eIN6RXrs4e5PsRTXMpp,51,True,atlas,0.568,0.546,5,-8.013,1,0.035,0.539,0.0,0.108,0.156,119.949,4
478,pop,0GkeBYwG6SMswKyArNHH9N,45,False,Open Your Eyes,0.447,0.944,5,-3.883,0,0.0621,0.00156,0.139,0.2,0.411,107.717,5
479,pop,55gz8MakFlHbhOAne0Aeai,50,False,Rabbit Hole,0.418,0.688,7,-5.637,0,0.102,0.0422,8.98e-06,0.425,0.535,170.178,4
480,pop,18SCRO7uUmegECp0Hu4oHB,50,False,Amelie,0.455,0.84,8,-2.924,0,0.0935,0.212,4.45e-06,0.201,0.486,149.965,4
481,pop,2eCRiFhvx5L4ipryli4w0p,44,True,Run Tings,0.674,0.625,2,-5.819,1,0.203,0.428,0.0,0.553,0.393,84.049,4
482,pop,6dkNJSYrebk2yv9F3cCNQz,47,True,Werking,0.699,0.663,7,-6.818,1,0.235,0.0278,6.02e-06,0.361,0.223,168.117,4
483,pop,5pcsqeCdW32P4PfArtXIpo,44,True,How Far,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
484,pop,3Kas1VE0KtIp0BVqnBIqYt,44,False,Blood,0.324,0.239,5,-8.74,1,0.0324,0.973,0.0,0.115,0.32,100.569,4
485,pop,0lKgBp3WI71RYCtx9QxlHU,44,False,Cosmos,0.636,0.877,4,-6.306,1,0.0336,0.0106,0.795,0.174,0.027,123.986,4
486,pop,6Pj2nU8oN5P1fKAsbNK0Ll,49,False,Pirate Punk Politician,0.504,0.888,1,-5.224,0,0.0935,0.000516,0.000318,0.602,0.47,179.757,4
487,pop,6iowUeob8mMHMxVpka1Jlv,46,False,Haunted,0.812,0.45,0,-9.094,0,0.039,0.176,0.343,0.0636,0.43,126.075,4
488,pop,4Igg8qC0SbRvDw85XTwnDB,43,True,BTW,0.794,0.572,0,-5.134,0,0.0433,0.171,0.0,0.436,0.573,92.998,4
489,pop,7cfvcrlemXUPOiaGvKaTQm,43,False,Walk The Line,0.522,0.946,11,-5.691,0,0.0419,0.0328,0.0,0.438,0.782,134.981,4
490,pop,36kIAykqROtNxSTVQl0VXE,55,False,Did Not Our Hearts Burn,0.588,0.392,7,-10.697,0,0.0285,0.756,0.0099,0.13,0.46,102.022,4
491,pop,5V0nHhlYIjUMfcSoJ5ziRD,68,False,Beloved,0.445,0.773,2,-7.227,1,0.0441,0.00539,0.153,0.131,0.313,191.966,4
492,pop,6HWziUtppmkq9PwV9Qao7P,56,False,Younger,0.687,0.707,11,-5.441,1,0.0321,0.0647,4.13e-06,0.053,0.686,107.981,4
493,pop,5Bfy1NvrHFgstrUTbGNhzA,54,False,Just Friends,0.544,0.402,6,-6.441,0,0.0483,0.687,0.0,0.11,0.347,207.942,4
494,pop,6QfS2wq5sSC1xAJCQsTSlj,88,False,Shallow - Radio Edit,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,0.277,95.801,4
495,pop,7JEUg9KqmpdIE5Nbb9ss66,75,False,Love You Anymore,0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,4
496,pop,7vu0JkJh0ldukEYbTVcqd0,77,False,Issues,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,4
497,pop,6p128YQodqDtEPDaMLtP4A,56,True,Lost,0.686,0.533,0,-8.225,0,0.0381,0.611,0.0242,0.137,0.358,99.997,4
498,pop,1u4bHS7EJGixyxQKMehaJe,54,False,Truly Known,0.604,0.483,2,-7.598,1,0.0255,0.24,0.0,0.0943,0.173,129.95,4
499,pop,6PimjyZSxGFFfUD0H9Jgvo,63,False,99 Years (Duet with Jennifer Nettles),0.509,0.575,5,-5.299,1,0.0301,0.0757,1.4e-06,0.125,0.18,143.82,4
500,pop,64GRDrL1efgXclrhVCeuA0,78,False,Lay Me Down,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,4
501,pop,0L2o56TdzNViNsRkQ8fNCi,56,False,Anxiety - Acoustic Version,0.44,0.389,11,-7.186,1,0.0413,0.758,0.0,0.138,0.596,137.323,4
502,pop,6D05OZZgKjaCjow0d4p7jP,53,False,22,0.543,0.723,2,-5.357,0,0.0441,0.351,0.198,0.248,0.26,124.856,4
503,pop,0prNGof3XqfTvNDxHonvdK,76,False,Scars To Your Beautiful,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,4
504,pop,7krbSH3rd8lhIZvuzTV3Bl,82,False,Naked,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966,4
505,pop,3XVBdLihbNbxUwZosxcGuJ,81,False,If I Ain't Got You,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3
506,pop,7BXW1QCg56yzEBV8pW8pah,71,False,Have It All,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,4
507,pop,1o0yFkUycTAWIIWFOlhDcV,65,False,You,0.505,0.31,5,-10.423,1,0.03,0.885,0.00359,0.0996,0.34,82.591,4
508,pop,27vTihlWXiz9f9lJM3XGVU,70,False,Slow Hands,0.735,0.423,0,-6.652,1,0.0459,0.011,0.0,0.0553,0.85,85.899,4
509,pop,5uCax9HTNlzGybIStD3vDh,85,False,Say You Won't Let Go,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,4
510,pop,3ZPKocroJIcnHGcnJVlLKD,69,False,Africa,0.534,0.784,8,-3.59,1,0.0339,0.205,0.00579,0.106,0.6,92.147,4
511,pop,14hJ5tc1VCFMWhVn9axRTC,67,False,Life Of The Party,0.667,0.614,10,-4.995,1,0.0314,0.0663,0.0,0.111,0.161,113.979,4
512,pop,58YU87leZyFMLbqdhQyQva,56,False,The First To Know,0.58,0.543,7,-9.264,0,0.514,0.102,0.0,0.104,0.301,181.792,4
513,pop,7qoJwPYtnQUEmltftJc7Id,58,False,Celebrate Life,0.442,0.39,8,-7.916,1,0.0285,0.181,2.8e-05,0.127,0.247,99.157,4
514,pop,79pfMqEMRo8jzPGX7fyw0K,65,False,I Won't Let You Go,0.528,0.723,4,-4.015,1,0.0331,0.05,0.0,0.156,0.227,137.963,4
515,pop,51ChrwmUPDJvedPQnIU8Ls,80,False,Dive,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,3
516,pop,6Pce5yn5oOSDB6hZm8Ou2U,72,False,In My Blood - Acoustic,0.57,0.519,5,-5.671,1,0.0309,0.733,0.0,0.139,0.24,139.701,4
517,pop,25IoE56q1MkFfIcg2vmJFF,49,False,Till I Found You,0.466,0.191,4,-13.515,1,0.0483,0.897,0.0,0.0733,0.346,124.625,4
518,pop,4h0zU3O9R5xzuTmNO7dNDU,79,False,Lost Boy,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,4
519,pop,7khCcivM77tDH5tzBFXfP4,56,False,Every Breaking Wave - Radio Mix,0.53,0.299,1,-9.619,0,0.0272,0.616,0.0,0.0675,0.155,103.051,4
520,pop,3hwtcazrCEBhKtrbnZPtOP,61,False,Granted,0.465,0.558,0,-6.369,1,0.0293,0.575,0.000734,0.139,0.249,123.984,4
521,pop,7MUSG8BL1SVMv4fyfMPRB3,62,False,Love Is In The Picture,0.52,0.306,2,-9.679,1,0.141,0.72,0.0,0.0901,0.3,141.491,4
522,pop,0AS63m1wHv9n4VVRizK6Hc,83,False,Mercy,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,4
523,pop,1bhUWB0zJMIKr9yVPrkEuI,82,False,Perfect Duet (Ed Sheeran & Beyoncé),0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992,3
524,pop,26h6qDR3KtieqIWgnveqmC,62,False,Over And Over Again,0.575,0.256,8,-9.368,1,0.0391,0.957,0.0,0.0961,0.397,129.681,4
525,pop,0HnaqUxvHP5LaWdmWwJpiS,58,False,Love Somebody,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
526,pop,7GgQi7JTG4b6J4iEF4RTjF,65,False,Remedy,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
527,pop,5kRPPEWFJIMox5qIkQkiz5,76,False,Sweet Creature,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
528,pop,38YgZVHPWOWsKrsCXz6JyP,72,False,Come On Get Higher,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
529,pop,2NkbRmygVirMQFCjSkyY7Q,72,True,Too Much To Ask,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
530,pop,6Qn5zhYkTa37e91HC1D7lb,84,False,Whatever It Takes,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
531,pop,4JHOhFMZn4wyrekeqmJYW6,54,False,Play That Song,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
532,pop,2JzZzZUQj3Qff7wapcbKjc,81,False,See You Again (feat. Charlie Puth),-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
533,pop,13HVjjWUZFaWilh2QUJKsP,75,False,Let It Go,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
534,pop,2YlZnw2ikdb837oKMKjBkW,80,False,Like I'm Gonna Lose You,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
535,pop,0rFOs9paloAvEtzwDX1Kmc,71,False,Bubbly,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
536,pop,0QZ5yyl6B6utIWkxeBDxQN,78,False,The Night We Met,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
537,pop,2jdAk8ATWIL3dwT47XpRfu,78,False,Slow Dancing in a Burning Room,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
538,pop,2nGFzvICaeEWjIrBrL2RAx,78,False,Put Your Records On,-100000.0,-100000.0,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000
539,pop,0NeJjNlprGfZpeX2LQuN6c,74,False,River,0.658,0.179,8,-10.866,1,0.0448,0.689,0.0,0.17,0.191,128.128,4
540,pop,1nRwyxNsqCLeA17qR8Nfxx,61,False,Quit Playing Games (With My Heart),0.8,0.875,11,-4.952,0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,4
541,pop,7ffkdwy4EvMSeUnPVSyqqw,69,False,Azul,0.516,0.703,9,-6.413,1,0.0363,0.0634,0.607,0.108,0.491,97.983,4
542,pop,7L3borCR5Izc7zJjFpjjhh,62,False,La Llorona,0.808,0.253,7,-7.267,0,0.0332,0.847,4.24e-05,0.229,0.274,122.879,3
543,pop,5ABH9V62rFdNzw6uGAe0y1,63,False,Nos Tocaba Ser Feliz,0.663,0.551,0,-4.753,1,0.031,0.36,0.0,0.119,0.796,149.221,3
544,pop,7AW3xRdxz7XVkLAq6ZNQv4,40,False,Buscando el Séptimo Amor,0.431,0.52,4,-5.609,1,0.0337,0.128,0.0,0.358,0.415,71.08,4
545,pop,5BusH9OAhVfhWnXkz1RFY3,26,False,Deportee,0.562,0.35,3,-11.023,1,0.0627,0.731,3.83e-05,0.148,0.53,147.643,3
546,pop,6B71ddWS6grku24pkB0tBZ,26,False,Homenaje a Javier Solís,0.469,0.402,7,-6.072,1,0.0349,0.748,0.0,0.257,0.469,101.957,4
547,pop,3zceb1fYe5jdwEmuGvJINO,63,False,Soy Lo Prohibido,0.286,0.495,0,-5.671,1,0.0329,0.496,0.0,0.143,0.475,179.04,4
548,pop,6Dyq3Ed1FqKiupDQW9ogdv,17,False,Aires Navideños,0.731,0.742,5,-3.416,0,0.0337,0.123,0.0,0.375,0.755,124.988,4
549,pop,3bpJ7IwjJtyTIf6clZ9GUl,38,False,Amiga Mia,0.609,0.885,5,-5.108,1,0.0349,0.311,7.96e-05,0.0503,0.756,93.496,4
550,pop,7cLmMI66iU81osahM9KOJz,31,False,Mambo Rapidito,0.654,0.839,11,-5.693,1,0.051,0.902,0.0103,0.128,0.667,128.583,4
551,pop,4DBnQKEkneEBbUXJVX5Kxs,52,False,Vivo Pensando En Ti (feat. Maluma),0.792,0.774,0,-5.339,1,0.0788,0.253,0.0,0.119,0.582,100.018,4
552,pop,0I2sOjVRVZVgp9PWOU0eMe,14,False,Kick Rocks,0.665,0.916,9,-5.668,1,0.0703,0.00968,7.12e-05,0.0534,0.715,104.982,4
553,pop,5jzF5gswFsruIjQIDNyZYt,48,False,Saint James Infirmary Blues,0.505,0.062,1,-15.087,0,0.048,0.956,0.00578,0.0914,0.228,109.959,3
554,pop,5GRPAVCMwnUNvIOKzDYYSb,61,False,All On My Mind,0.584,0.788,0,-4.162,0,0.0691,0.252,7.59e-06,0.0654,0.364,138.102,4
555,pop,4qfw1ULOdnyrZYmd9n0QZy,43,False,Last Man Standing,0.587,0.737,0,-10.333,1,0.0773,0.158,0.00355,0.114,0.86,171.862,4
556,pop,0cAINnIaczIxISDFHK3ZSI,37,False,All The Trouble,0.485,0.667,0,-7.476,0,0.0662,0.149,0.00738,0.0969,0.537,84.563,4
557,pop,5FcEv4m7xZWDUntYNu0jjt,36,False,Build A Bridge,0.848,0.469,0,-8.142,1,0.0334,0.847,0.000954,0.148,0.851,93.416,4
558,pop,2BrJD5vKA2nv5fqBTqkPlZ,50,False,Knockin' on Your Screen Door,0.583,0.589,11,-11.167,1,0.0609,0.373,5.2e-05,0.137,0.895,174.247,4
559,pop,511dXUrzAfeivY8f0LUMZd,52,False,Summer's End,0.435,0.187,2,-17.703,1,0.0309,0.739,0.00226,0.122,0.42,74.378,3
560,pop,18k8IlS52uxRWObykDUZFG,63,False,The Joke,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,4
561,pop,6qmOKf62WznF5LHWzFs9aa,47,False,Happiness Jones,0.654,0.768,2,-7.28,1,0.0396,0.0203,0.00932,0.0381,0.695,89.82,4
562,pop,66Tf07f40DrGm547Kc3Cwd,12,False,Old Barnes,0.37,0.856,2,-8.791,1,0.0375,0.487,0.922,0.194,0.789,139.664,4
563,pop,2TQjjGL6RPO1X0Yl3yrW9Y,16,False,Losing You Blues,0.506,0.761,2,-5.118,1,0.0432,0.478,4.71e-05,0.0832,0.738,199.822,4
564,pop,657Rif2lGuo3qUYGXds8vM,29,False,She Took the Tennessee River,0.562,0.751,9,-6.859,1,0.0424,0.645,0.0,0.177,0.82,152.883,4
565,pop,6yoj5kc6gR0xZdjRv9l42F,35,False,Let Her Go,0.428,0.687,9,-7.454,1,0.031,0.647,0.000388,0.181,0.444,145.971,4
566,pop,1e3OLCYKGvvWpTB7KsUPj3,34,False,Lies & Money,0.639,0.52,2,-9.592,1,0.0299,0.502,1.48e-05,0.159,0.748,113.661,4
567,pop,7oMfprCkncaMYeT88o9FVR,51,False,We Made It,0.724,0.746,2,-7.785,1,0.0292,0.0223,0.0346,0.292,0.819,107.203,4
568,pop,3BkMv30DKcUEOsRbDSAyIq,48,False,Cognac,0.313,0.707,7,-4.772,1,0.0363,0.227,0.00237,0.0949,0.537,175.158,3
569,pop,3djkFjq8d6o286nrxoNrZW,42,False,Found The One,0.77,0.748,0,-9.103,1,0.0411,0.345,0.155,0.137,0.966,126.155,4
570,pop,75P6DdaAJb408sigq2fgaQ,26,False,Georgia Grind,0.544,0.58,7,-7.662,1,0.0411,0.638,2.61e-05,0.165,0.766,101.761,4
571,pop,3lWwsRSWeSTXUBTJeuRPPg,58,True,Plastic Hamburgers,0.634,0.779,9,-6.607,1,0.0361,0.0255,0.00103,0.342,0.562,82.003,4
572,pop,0xvf6saMBt89Tdgy0geeTv,21,False,The Day the Blues Came to Call,0.717,0.28,2,-8.334,1,0.0287,0.192,3.96e-06,0.09,0.238,81.017,1
573,pop,42O2R9NmHyZqN6CvGcwzrl,44,False,Save Me,0.589,0.679,5,-5.628,0,0.0336,0.0253,0.00584,0.167,0.716,85.865,4
574,pop,4IAoWr81fm9MkqIw9wSWkx,47,False,Rock And Stick,0.733,0.549,7,-5.937,0,0.046,0.195,1e-06,0.0595,0.823,120.033,4
575,pop,1XOSfqta8bXYPMXzNmqQZF,20,False,Wiltshire Grave,0.596,0.589,3,-8.071,0,0.0494,0.0906,0.000653,0.0944,0.697,127.861,4
576,pop,5pc4HMa0lKyljcM1U7UyjU,28,False,Whistle Down The Wind,0.389,0.348,10,-11.564,1,0.0297,0.84,0.00493,0.105,0.374,112.945,3
577,pop,64pmv1IacCuTcea9rTELcc,32,False,Lonesome Old River Blues,0.623,0.302,9,-10.644,1,0.0326,0.56,0.000443,0.134,0.556,97.843,4
578,pop,6dRdARjCg2Jng4huHZKsP9,35,False,Brothers,0.646,0.466,4,-7.076,1,0.0353,0.638,2.52e-06,0.13,0.34,110.201,4
579,pop,4xI1VwZa8u3ymeS8hsHKed,59,False,Autumn Town Leaves,0.657,0.32,1,-15.104,1,0.031,0.857,0.00125,0.144,0.39,115.724,4
580,pop,3rSpUHBDRFr4MiFOjyEWvP,48,False,All Ashore,0.674,0.182,4,-16.233,0,0.0561,0.965,0.35,0.115,0.465,117.132,4
581,pop,4N1XezxVYISff0Bxvelbpp,20,False,Cha Wa,0.621,0.871,1,-6.712,1,0.149,0.0466,0.0,0.121,0.775,105.977,4
582,pop,4DBaZdR3lxW2LEnIRE3uzd,19,False,Leina'ala,0.517,0.29,0,-10.46,1,0.0273,0.902,0.0,0.0898,0.462,99.323,4
583,pop,5WAjzOUSIfGK450hEfjyne,21,False,No 'Ane'i,0.74,0.689,5,-5.771,1,0.0374,0.358,8.65e-06,0.0836,0.912,92.973,4
584,pop,69DoQQ46elumFpBGOJRAdX,21,False,Together You and I,0.378,0.345,6,-9.841,0,0.0472,0.57,4.37e-05,0.114,0.295,72.223,4
585,pop,1HR5eTJoB1e7kn70Nb8OE0,31,False,As The World Turns,0.793,0.56,2,-6.108,1,0.134,0.0777,0.0,0.0918,0.706,82.575,4
586,pop,6VOeOHvMILlzAYORXJVEAS,30,False,Spread Love,0.715,0.711,9,-4.367,1,0.0561,0.0518,0.0,0.113,0.427,135.037,4
587,pop,4jqzcbuIhInfosaOu8DDsX,43,False,Rebellion Rises,0.809,0.602,6,-8.213,0,0.0613,0.018,1.15e-06,0.106,0.786,91.539,4
588,pop,1mO183DNefKbb43wp4G7PN,46,False,Bout Noon,0.667,0.777,10,-5.261,0,0.243,0.00402,0.0,0.126,0.691,83.899,4
589,pop,1MIoqrkFISWV3q3JvifC4S,57,False,Morning Is Coming (with Shaggy),0.789,0.667,7,-7.852,1,0.283,0.179,0.0,0.0603,0.934,79.996,4
590,pop,12dZ1NvzFjw4fnwKkV4nHC,25,False,Tehigren,0.342,0.842,2,-5.352,1,0.0712,0.0229,0.00197,0.103,0.289,91.153,4
591,classical,1Bdgn4nmMlADRQ6DPJh7UM,67,False,Ascent - Day 1,0.23,0.0592,7,-23.594,1,0.0445,0.989,0.941,0.0906,0.103,89.965,4
592,classical,0H2VhGUC3P3hvwz8rdGIpC,66,False,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,5
593,classical,1Y2DQMmCQfCO3BWSKBmJkt,64,False,"Deux Arabesques, L. 66: 1. Andantino con moto in E Major",0.295,0.0673,4,-24.793,1,0.0362,0.992,0.868,0.0721,0.0801,71.254,3
594,classical,6Eh6KQxOlO8I9TD6bYZcX0,65,False,Cold Wind Var. 1 - Day 1,0.406,0.0963,5,-26.651,1,0.111,0.937,0.703,0.139,0.0563,79.926,4
595,classical,5Pl2CXDkaP6WEnJ0bpKGOm,64,False,"Organ Sonata No. 4, BWV 528: 2. Andante [Adagio] (Transcr. by August Stradal)",0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,4
596,classical,61dYvvfIRtIDFuqZypPAta,66,False,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,4
597,classical,5bi8ryL6gy6a1BRXOf43y9,64,False,Etude No. 2,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,4
598,classical,43bSKCMWHIuBsUVmQcDX1J,65,False,"Rêverie, L. 68: Rêverie",0.242,0.00898,7,-31.811,0,0.0424,0.994,0.909,0.0814,0.0549,68.88,5
599,classical,4acoaqSa5dno7qMFExRG2w,64,False,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",0.333,0.0195,8,-26.862,1,0.0386,0.989,0.914,0.131,0.0391,68.66,3
600,classical,2YarjDYjBJuH63dUIh9OWv,68,False,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",0.194,0.0324,5,-28.215,1,0.0382,0.982,0.961,0.0916,0.0596,144.13,4
601,classical,4q8f3Ls32PcXE8Ks4V1ufx,66,False,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""",0.398,0.00293,1,-29.481,1,0.0666,0.995,0.922,0.0897,0.0804,130.464,4
602,classical,3qslIzC1V8no9hJqgZbGY6,60,False,"Six Pieces for Piano, Volume 2: 4. La Valse d'Amélie",0.245,0.0942,0,-20.079,1,0.0395,0.985,0.893,0.0631,0.0713,71.782,3
603,classical,6lnttZF0hDaVyVZBEgpJ3I,64,False,Beethoven : Symphony No.9 in D minor Op.125 : II Molto vivace,0.364,0.189,2,-22.125,0,0.0425,0.964,0.82,0.0769,0.283,111.408,4
604,classical,12wHScGeETTpp7Rjek9MCJ,59,False,Canon & Gigue,0.332,0.218,1,-15.772,1,0.0392,0.527,0.238,0.223,0.538,124.63,4
605,classical,0nrCOJpS3gpwLvoANVZEeJ,58,False,"Prelude & Fughetta in G Major, BWV 902: 1. Prelude",0.38,0.254,2,-24.967,1,0.0365,0.992,0.926,0.117,0.805,101.1,4
606,classical,2kAgCRZPG3YQR2VMqRvLmb,59,False,The Lark Ascending,0.0811,0.0122,4,-32.654,0,0.0511,0.902,0.308,0.0648,0.0384,74.554,4
607,classical,3qwVqJyXKNiPZLz9VBMd6r,63,False,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",0.333,0.465,7,-18.452,1,0.0462,0.837,0.797,0.291,0.641,169.952,3
608,classical,1U1i1HBJ5H8DY5J4fO8ySg,58,False,Tannhäuser: Overture,0.0843,0.182,4,-15.88,1,0.0356,0.831,0.926,0.197,0.0604,73.75,4
609,classical,18QVbIw5S0MJHGWF2qLX75,62,False,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",0.5,0.0123,5,-30.17,1,0.0712,0.995,0.954,0.0748,0.313,130.128,3
610,classical,4Ivo07fh9EyPtPinrxXlC4,56,False,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",0.288,0.155,4,-19.499,0,0.0425,0.914,0.178,0.1,0.163,99.495,4
611,classical,3MRQn2RYo2VLYMoStnLRxu,62,False,"Ravel: Pavane pour une infante défunte, M. 19",0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,3
612,classical,7mUR9hqvGLG5XicfVl7gTm,49,False,"Vier letzte Lieder, TrV 296: 2. September",0.107,0.0968,2,-22.394,1,0.042,0.987,0.454,0.0734,0.0352,83.464,3
613,classical,7dMKKLuDqwGxPN29dmale9,58,False,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: Allegro non troppo e molto maestoso",0.265,0.169,10,-16.814,0,0.036,0.976,0.871,0.0903,0.0399,81.013,4
614,classical,2nywPXZrSK91Oepjw3p5kH,58,False,"Requiem in D Minor, Op. 48: Pie Jesu (Ed. Marc Rigaudière)",0.0727,0.0305,10,-28.03,1,0.0441,0.967,0.858,0.176,0.0399,54.742,4
615,classical,2W3zkWpO036ofqCodOpJmk,49,False,"Symphony No.9 In E Minor, Op.95, B.178 - ""From The New World"": 4. Allegro con fuoco",0.221,0.125,4,-18.754,0,0.0358,0.881,0.832,0.103,0.115,139.564,4
616,classical,5uVTvL2iGw42HhdM2R8Nhk,55,False,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro",0.233,0.168,10,-21.091,1,0.0341,0.976,0.9,0.105,0.0635,69.013,4
617,classical,1CqzAHY4fRx2ErgIcexbfu,52,False,Pictures at an Exhibition: Pictures at an Exhibition: X. The great gate of Kiev,0.513,0.147,3,-16.76,1,0.0845,0.979,0.907,0.1,0.126,139.409,4
618,classical,5pjDwtMPly0cNMbuGXhUOI,55,False,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,4
619,classical,4nd6FMCfNFWkbi2dnsf5I3,59,False,3 Gymnopédies: No.1,0.416,0.004,7,-37.799,1,0.046,0.995,0.926,0.0986,0.445,81.221,3
620,classical,1FDMJ0sheMse5ELss1p7s0,54,False,Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam),0.074,0.0114,5,-32.866,1,0.0438,0.839,0.883,0.122,0.0339,79.556,1
621,classical,0mcgXc8P5GyGtP9aY7zir6,53,False,Piazzolla: Libertango,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,4
622,classical,4QCewnAXjBDejsS8713Bt9,54,False,"Années de pèlerinage, 1ère année ""Suisse"", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)",0.222,0.0119,8,-32.855,1,0.0357,0.994,0.925,0.102,0.14,72.774,3
623,classical,2LiWNkeUOAeibGxJKxmjsD,56,False,"Romeo And Juliet, Op.64 / Act 1: Dance Of The Knights",0.199,0.0677,0,-20.879,1,0.039,0.786,0.738,0.225,0.145,78.866,3
624,classical,4ju98rvX917EwXLKLnRbQ2,54,False,"Piano Concerto in G Major, M. 83: 2. Adagio assai",0.137,0.0167,4,-34.413,1,0.0368,0.974,0.9,0.0863,0.0374,74.944,4
625,classical,12edUqCUDcO7Msb4X42Q2z,53,False,"Roman nepi tancok (Romanian Folk Dances), BB 68: Romanian Folk Dances, Sz 56",0.319,0.158,2,-21.696,1,0.0585,0.991,0.882,0.164,0.163,81.164,4
